image_path,original_label,adversarial_label
adversarial_dataset/train\adv_sample_training_1462.png,4,3
adversarial_dataset/train\adv_sample_training_1463.png,8,1
adversarial_dataset/train\adv_sample_training_1464.png,6,3
adversarial_dataset/train\adv_sample_training_1465.png,2,5
adversarial_dataset/train\adv_sample_training_1466.png,0,1
adversarial_dataset/train\adv_sample_training_1467.png,0,8
adversarial_dataset/train\adv_sample_training_1468.png,1,9
adversarial_dataset/train\adv_sample_training_1469.png,6,4
adversarial_dataset/train\adv_sample_training_1470.png,5,3
adversarial_dataset/train\adv_sample_training_1471.png,6,8
adversarial_dataset/train\adv_sample_training_1472.png,7,4
adversarial_dataset/train\adv_sample_training_1473.png,3,5
adversarial_dataset/train\adv_sample_training_1474.png,3,5
adversarial_dataset/train\adv_sample_training_1475.png,0,2
adversarial_dataset/train\adv_sample_training_1476.png,8,1
adversarial_dataset/train\adv_sample_training_1477.png,1,8
adversarial_dataset/train\adv_sample_training_1478.png,9,0
adversarial_dataset/train\adv_sample_training_1479.png,7,2
adversarial_dataset/train\adv_sample_training_1480.png,6,3
adversarial_dataset/train\adv_sample_training_1481.png,4,2
adversarial_dataset/train\adv_sample_training_1482.png,3,7
adversarial_dataset/train\adv_sample_training_1483.png,4,8
adversarial_dataset/train\adv_sample_training_1484.png,7,4
adversarial_dataset/train\adv_sample_training_1485.png,4,3
adversarial_dataset/train\adv_sample_training_1486.png,2,8
adversarial_dataset/train\adv_sample_training_1487.png,8,9
adversarial_dataset/train\adv_sample_training_1488.png,5,2
adversarial_dataset/train\adv_sample_training_1489.png,3,5
adversarial_dataset/train\adv_sample_training_1490.png,6,9
adversarial_dataset/train\adv_sample_training_1491.png,3,4
adversarial_dataset/train\adv_sample_training_1492.png,6,2
adversarial_dataset/train\adv_sample_training_1493.png,9,1
adversarial_dataset/train\adv_sample_training_1494.png,8,3
adversarial_dataset/train\adv_sample_training_1495.png,2,0
adversarial_dataset/train\adv_sample_training_1496.png,3,6
adversarial_dataset/train\adv_sample_training_1497.png,3,2
adversarial_dataset/train\adv_sample_training_1498.png,0,8
adversarial_dataset/train\adv_sample_training_1499.png,4,7
adversarial_dataset/train\adv_sample_training_1500.png,2,4
adversarial_dataset/train\adv_sample_training_1501.png,3,4
adversarial_dataset/train\adv_sample_training_1502.png,4,3
adversarial_dataset/train\adv_sample_training_1503.png,3,5
adversarial_dataset/train\adv_sample_training_1504.png,5,3
adversarial_dataset/train\adv_sample_training_1505.png,1,9
adversarial_dataset/train\adv_sample_training_1506.png,4,6
adversarial_dataset/train\adv_sample_training_1507.png,6,0
adversarial_dataset/train\adv_sample_training_1508.png,3,5
adversarial_dataset/train\adv_sample_training_1509.png,2,4
adversarial_dataset/train\adv_sample_training_1510.png,2,4
adversarial_dataset/train\adv_sample_training_1511.png,3,5
adversarial_dataset/train\adv_sample_training_1512.png,5,8
adversarial_dataset/train\adv_sample_training_1513.png,2,3
adversarial_dataset/train\adv_sample_training_1514.png,0,2
adversarial_dataset/train\adv_sample_training_1515.png,0,8
adversarial_dataset/train\adv_sample_training_1516.png,7,3
adversarial_dataset/train\adv_sample_training_1517.png,7,5
adversarial_dataset/train\adv_sample_training_1518.png,9,1
adversarial_dataset/train\adv_sample_training_1519.png,8,1
adversarial_dataset/train\adv_sample_training_1520.png,7,4
adversarial_dataset/train\adv_sample_training_1521.png,2,3
adversarial_dataset/train\adv_sample_training_1522.png,0,1
adversarial_dataset/train\adv_sample_training_1523.png,6,2
adversarial_dataset/train\adv_sample_training_1524.png,8,1
adversarial_dataset/train\adv_sample_training_1525.png,6,0
adversarial_dataset/train\adv_sample_training_1526.png,3,7
adversarial_dataset/train\adv_sample_training_1527.png,1,9
adversarial_dataset/train\adv_sample_training_1528.png,8,1
adversarial_dataset/train\adv_sample_training_1529.png,2,3
adversarial_dataset/train\adv_sample_training_1530.png,5,2
adversarial_dataset/train\adv_sample_training_1531.png,9,1
adversarial_dataset/train\adv_sample_training_1532.png,7,2
adversarial_dataset/train\adv_sample_training_1533.png,6,0
adversarial_dataset/train\adv_sample_training_1534.png,9,1
adversarial_dataset/train\adv_sample_training_1535.png,8,3
adversarial_dataset/train\adv_sample_training_1536.png,0,8
adversarial_dataset/train\adv_sample_training_1537.png,2,7
adversarial_dataset/train\adv_sample_training_1538.png,7,6
adversarial_dataset/train\adv_sample_training_1539.png,4,1
adversarial_dataset/train\adv_sample_training_1540.png,4,7
adversarial_dataset/train\adv_sample_training_1541.png,1,9
adversarial_dataset/train\adv_sample_training_1542.png,7,4
adversarial_dataset/train\adv_sample_training_1543.png,2,6
adversarial_dataset/train\adv_sample_training_1544.png,3,5
adversarial_dataset/train\adv_sample_training_1545.png,3,7
adversarial_dataset/train\adv_sample_training_1546.png,1,0
adversarial_dataset/train\adv_sample_training_1547.png,1,9
adversarial_dataset/train\adv_sample_training_1548.png,0,2
adversarial_dataset/train\adv_sample_training_1549.png,8,1
adversarial_dataset/train\adv_sample_training_1550.png,6,2
adversarial_dataset/train\adv_sample_training_1551.png,6,3
adversarial_dataset/train\adv_sample_training_1552.png,3,6
adversarial_dataset/train\adv_sample_training_1553.png,2,7
adversarial_dataset/train\adv_sample_training_1554.png,6,2
adversarial_dataset/train\adv_sample_training_1555.png,9,1
adversarial_dataset/train\adv_sample_training_1556.png,8,0
adversarial_dataset/train\adv_sample_training_1557.png,9,8
adversarial_dataset/train\adv_sample_training_1558.png,9,8
adversarial_dataset/train\adv_sample_training_1559.png,7,3
adversarial_dataset/train\adv_sample_training_1560.png,9,1
adversarial_dataset/train\adv_sample_training_1561.png,7,2
adversarial_dataset/train\adv_sample_training_1562.png,6,1
adversarial_dataset/train\adv_sample_training_1563.png,2,7
adversarial_dataset/train\adv_sample_training_1564.png,3,2
adversarial_dataset/train\adv_sample_training_1565.png,7,5
adversarial_dataset/train\adv_sample_training_1566.png,4,3
adversarial_dataset/train\adv_sample_training_1567.png,2,7
adversarial_dataset/train\adv_sample_training_1568.png,7,3
adversarial_dataset/train\adv_sample_training_1569.png,6,3
adversarial_dataset/train\adv_sample_training_1570.png,9,1
adversarial_dataset/train\adv_sample_training_1571.png,4,3
adversarial_dataset/train\adv_sample_training_1572.png,4,3
adversarial_dataset/train\adv_sample_training_1573.png,0,4
adversarial_dataset/train\adv_sample_training_1574.png,4,2
adversarial_dataset/train\adv_sample_training_1575.png,9,1
adversarial_dataset/train\adv_sample_training_1576.png,0,8
adversarial_dataset/train\adv_sample_training_1577.png,9,1
adversarial_dataset/train\adv_sample_training_1578.png,7,9
adversarial_dataset/train\adv_sample_training_1579.png,7,4
adversarial_dataset/train\adv_sample_training_1580.png,6,2
adversarial_dataset/train\adv_sample_training_1581.png,5,3
adversarial_dataset/train\adv_sample_training_1582.png,6,1
adversarial_dataset/train\adv_sample_training_1583.png,1,9
adversarial_dataset/train\adv_sample_training_1584.png,7,0
adversarial_dataset/train\adv_sample_training_1585.png,8,9
adversarial_dataset/train\adv_sample_training_1586.png,5,2
adversarial_dataset/train\adv_sample_training_1587.png,8,9
adversarial_dataset/train\adv_sample_training_1588.png,8,0
adversarial_dataset/train\adv_sample_training_1589.png,4,3
adversarial_dataset/train\adv_sample_training_1590.png,0,2
adversarial_dataset/train\adv_sample_training_1591.png,0,8
adversarial_dataset/train\adv_sample_training_1592.png,6,7
adversarial_dataset/train\adv_sample_training_1593.png,4,7
adversarial_dataset/train\adv_sample_training_1594.png,1,8
adversarial_dataset/train\adv_sample_training_1595.png,3,7
adversarial_dataset/train\adv_sample_training_1596.png,5,3
adversarial_dataset/train\adv_sample_training_1597.png,8,3
adversarial_dataset/train\adv_sample_training_1598.png,2,5
adversarial_dataset/train\adv_sample_training_1599.png,1,7
adversarial_dataset/train\adv_sample_training_1600.png,3,6
adversarial_dataset/train\adv_sample_training_1601.png,7,4
adversarial_dataset/train\adv_sample_training_1602.png,8,1
adversarial_dataset/train\adv_sample_training_1603.png,2,0
adversarial_dataset/train\adv_sample_training_1604.png,1,9
adversarial_dataset/train\adv_sample_training_1605.png,3,5
adversarial_dataset/train\adv_sample_training_1606.png,6,2
adversarial_dataset/train\adv_sample_training_1607.png,6,3
adversarial_dataset/train\adv_sample_training_1608.png,7,4
adversarial_dataset/train\adv_sample_training_1609.png,4,6
adversarial_dataset/train\adv_sample_training_1610.png,8,0
adversarial_dataset/train\adv_sample_training_1611.png,0,4
adversarial_dataset/train\adv_sample_training_1612.png,8,3
adversarial_dataset/train\adv_sample_training_1613.png,7,4
adversarial_dataset/train\adv_sample_training_1614.png,3,5
adversarial_dataset/train\adv_sample_training_1615.png,9,1
adversarial_dataset/train\adv_sample_training_1616.png,5,4
adversarial_dataset/train\adv_sample_training_1617.png,8,0
adversarial_dataset/train\adv_sample_training_1618.png,1,9
adversarial_dataset/train\adv_sample_training_1619.png,4,2
adversarial_dataset/train\adv_sample_training_1620.png,3,6
adversarial_dataset/train\adv_sample_training_1621.png,6,2
adversarial_dataset/train\adv_sample_training_1622.png,6,2
adversarial_dataset/train\adv_sample_training_1623.png,3,2
adversarial_dataset/train\adv_sample_training_1624.png,8,0
adversarial_dataset/train\adv_sample_training_1625.png,2,3
adversarial_dataset/train\adv_sample_training_1626.png,8,0
adversarial_dataset/train\adv_sample_training_1627.png,0,2
adversarial_dataset/train\adv_sample_training_1628.png,4,2
adversarial_dataset/train\adv_sample_training_1629.png,3,4
adversarial_dataset/train\adv_sample_training_1630.png,3,4
adversarial_dataset/train\adv_sample_training_1631.png,9,7
adversarial_dataset/train\adv_sample_training_1632.png,4,5
adversarial_dataset/train\adv_sample_training_1633.png,0,8
adversarial_dataset/train\adv_sample_training_1634.png,4,3
adversarial_dataset/train\adv_sample_training_1635.png,9,1
adversarial_dataset/train\adv_sample_training_1636.png,4,6
adversarial_dataset/train\adv_sample_training_1637.png,0,2
adversarial_dataset/train\adv_sample_training_1638.png,4,7
adversarial_dataset/train\adv_sample_training_1639.png,1,9
adversarial_dataset/train\adv_sample_training_1640.png,8,4
adversarial_dataset/train\adv_sample_training_1641.png,5,2
adversarial_dataset/train\adv_sample_training_1642.png,0,8
adversarial_dataset/train\adv_sample_training_1643.png,2,3
adversarial_dataset/train\adv_sample_training_1644.png,1,9
adversarial_dataset/train\adv_sample_training_1645.png,8,9
adversarial_dataset/train\adv_sample_training_1646.png,7,3
adversarial_dataset/train\adv_sample_training_1647.png,2,5
adversarial_dataset/train\adv_sample_training_1648.png,9,1
adversarial_dataset/train\adv_sample_training_1649.png,9,1
adversarial_dataset/train\adv_sample_training_1650.png,1,9
adversarial_dataset/train\adv_sample_training_1651.png,1,8
adversarial_dataset/train\adv_sample_training_1652.png,1,9
adversarial_dataset/train\adv_sample_training_1653.png,2,3
adversarial_dataset/train\adv_sample_training_1654.png,8,9
adversarial_dataset/train\adv_sample_training_1655.png,2,4
adversarial_dataset/train\adv_sample_training_1656.png,8,9
adversarial_dataset/train\adv_sample_training_1657.png,7,2
adversarial_dataset/train\adv_sample_training_1658.png,2,3
adversarial_dataset/train\adv_sample_training_1659.png,0,2
adversarial_dataset/train\adv_sample_training_1660.png,5,3
adversarial_dataset/train\adv_sample_training_1661.png,7,5
adversarial_dataset/train\adv_sample_training_1662.png,9,1
adversarial_dataset/train\adv_sample_training_1663.png,0,9
adversarial_dataset/train\adv_sample_training_1664.png,7,4
adversarial_dataset/train\adv_sample_training_1665.png,6,3
adversarial_dataset/train\adv_sample_training_1666.png,3,5
adversarial_dataset/train\adv_sample_training_1667.png,4,5
adversarial_dataset/train\adv_sample_training_1668.png,0,5
adversarial_dataset/train\adv_sample_training_1669.png,9,1
adversarial_dataset/train\adv_sample_training_1670.png,3,7
adversarial_dataset/train\adv_sample_training_1671.png,0,4
adversarial_dataset/train\adv_sample_training_1672.png,5,2
adversarial_dataset/train\adv_sample_training_1673.png,6,3
adversarial_dataset/train\adv_sample_training_1674.png,5,2
adversarial_dataset/train\adv_sample_training_1675.png,5,2
adversarial_dataset/train\adv_sample_training_1676.png,8,9
adversarial_dataset/train\adv_sample_training_1677.png,2,4
adversarial_dataset/train\adv_sample_training_1678.png,9,0
adversarial_dataset/train\adv_sample_training_1679.png,5,3
adversarial_dataset/train\adv_sample_training_1680.png,1,9
adversarial_dataset/train\adv_sample_training_1681.png,4,3
adversarial_dataset/train\adv_sample_training_1682.png,8,6
adversarial_dataset/train\adv_sample_training_1683.png,6,2
adversarial_dataset/train\adv_sample_training_1684.png,7,4
adversarial_dataset/train\adv_sample_training_1685.png,4,8
adversarial_dataset/train\adv_sample_training_1686.png,9,8
adversarial_dataset/train\adv_sample_training_1687.png,2,6
adversarial_dataset/train\adv_sample_training_1688.png,3,0
adversarial_dataset/train\adv_sample_training_1689.png,6,2
adversarial_dataset/train\adv_sample_training_1690.png,2,5
adversarial_dataset/train\adv_sample_training_1691.png,9,6
adversarial_dataset/train\adv_sample_training_1692.png,8,0
adversarial_dataset/train\adv_sample_training_1693.png,9,0
adversarial_dataset/train\adv_sample_training_1694.png,6,2
adversarial_dataset/train\adv_sample_training_1695.png,6,2
adversarial_dataset/train\adv_sample_training_1696.png,9,1
adversarial_dataset/train\adv_sample_training_1697.png,2,4
adversarial_dataset/train\adv_sample_training_1698.png,2,4
adversarial_dataset/train\adv_sample_training_1699.png,3,2
adversarial_dataset/train\adv_sample_training_1700.png,6,2
adversarial_dataset/train\adv_sample_training_1701.png,9,1
adversarial_dataset/train\adv_sample_training_1702.png,4,8
adversarial_dataset/train\adv_sample_training_1703.png,0,9
adversarial_dataset/train\adv_sample_training_1704.png,2,6
adversarial_dataset/train\adv_sample_training_1705.png,2,4
adversarial_dataset/train\adv_sample_training_1706.png,9,1
adversarial_dataset/train\adv_sample_training_1707.png,7,4
adversarial_dataset/train\adv_sample_training_1708.png,8,9
adversarial_dataset/train\adv_sample_training_1709.png,0,2
adversarial_dataset/train\adv_sample_training_1710.png,9,4
adversarial_dataset/train\adv_sample_training_1711.png,7,3
adversarial_dataset/train\adv_sample_training_1712.png,9,0
adversarial_dataset/train\adv_sample_training_1713.png,8,0
adversarial_dataset/train\adv_sample_training_1714.png,1,8
adversarial_dataset/train\adv_sample_training_1715.png,3,6
adversarial_dataset/train\adv_sample_training_1716.png,4,2
adversarial_dataset/train\adv_sample_training_1717.png,3,5
adversarial_dataset/train\adv_sample_training_1718.png,3,4
adversarial_dataset/train\adv_sample_training_1719.png,1,4
adversarial_dataset/train\adv_sample_training_1720.png,2,6
adversarial_dataset/train\adv_sample_training_1721.png,4,2
adversarial_dataset/train\adv_sample_training_1722.png,7,4
adversarial_dataset/train\adv_sample_training_1723.png,7,3
adversarial_dataset/train\adv_sample_training_1724.png,2,4
adversarial_dataset/train\adv_sample_training_1725.png,6,3
